,Order,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB,Batting Team,Bowling Team,Match ID,Match No,Season,Season Match No
483,4,NJ Rimmington,4.0,0,18,3,4.5,,,,1,0,Hobart Hurricanes,Melbourne Renegades,571242,42,BBL02,11
484,5,MN Samuels,4.0,0,22,3,5.5,,,,1,0,Hobart Hurricanes,Melbourne Renegades,571242,42,BBL02,11
485,6,M Muralitharan,4.0,0,16,2,4.0,,,,1,0,Hobart Hurricanes,Melbourne Renegades,571242,42,BBL02,11
486,1,DE Bollinger,2.0,0,20,0,10.0,,,,1,0,Melbourne Renegades,Hobart Hurricanes,571242,42,BBL02,11
487,2,XJ Doherty,4.0,1,17,2,4.25,,,,0,0,Melbourne Renegades,Hobart Hurricanes,571242,42,BBL02,11
488,3,MG Hogan,1.0,0,16,1,16.0,,,,0,0,Melbourne Renegades,Hobart Hurricanes,571242,42,BBL02,11
489,4,B Laughlin,3.0,0,19,0,6.33,,,,1,0,Melbourne Renegades,Hobart Hurricanes,571242,42,BBL02,11
490,5,JJ Krejza,2.0,0,20,0,10.0,,,,3,0,Melbourne Renegades,Hobart Hurricanes,571242,42,BBL02,11
491,6,SB Styris,1.2,0,11,0,8.25,,,,0,0,Melbourne Renegades,Hobart Hurricanes,571242,42,BBL02,11
492,1,CH Gayle,2.0,0,20,0,10.0,,,,0,0,Adelaide Strikers,Sydney Thunder,571243,43,BBL02,12
493,2,DP Nannes,4.0,0,17,4,4.25,,,,1,0,Adelaide Strikers,Sydney Thunder,571243,43,BBL02,12
494,3,CP Tremain,4.0,0,43,1,10.75,,,,0,1,Adelaide Strikers,Sydney Thunder,571243,43,BBL02,12
495,4,SJ Coyte,3.0,0,32,0,10.66,,,,0,0,Adelaide Strikers,Sydney Thunder,571243,43,BBL02,12
